id,lon,lat
pt_ll_2787,41.56,43.92
pt_ll_2788,41.74,43.92
pt_ll_2789,42.04024,44.64
pt_ll_2790,42.28,44.64
pt_ll_2791,42.459999999999994,44.64
pt_ll_2792,42.64,45.36
pt_ll_2793,42.81999999999999,45.36
pt_ll_2794,42.81999999999999,45.36
pt_ll_2795,43.05976,45.36
pt_ll_2796,43.23975999999999,45.36
pt_ll_2797,43.30024,45.36
pt_ll_2798,43.53999999999999,46.08
pt_ll_2799,43.840239999999994,46.08
pt_ll_2800,43.95975999999999,46.08
pt_ll_5858,43.53999999999999,46.08
pt_ll_5859,43.0,45.36
pt_ll_5860,43.0,45.36
pt_ll_2801,41.68024,43.92
pt_ll_2802,42.87975999999999,45.36
pt_ll_2803,43.36,46.08
pt_ll_2804,43.41976,46.08
pt_ll_2805,43.53999999999999,46.08
pt_ll_2806,43.59975999999999,46.08
pt_ll_2807,40.839999999999996,43.199999999999996
pt_ll_2808,43.72,46.08
pt_ll_2809,43.72,46.08
pt_ll_2810,43.95975999999999,46.08
pt_ll_2811,43.840239999999994,46.08
pt_ll_5302,43.41976,46.08
pt_ll_2812,43.89999999999999,46.08
pt_ll_2813,44.08,46.8
pt_ll_5861,34.959759999999996,37.44
pt_ll_2814,36.16,38.879999999999995
pt_ll_2815,36.88,39.6
pt_ll_2816,38.68,41.04
pt_ll_2817,39.04,41.76
pt_ll_2818,38.68,41.04
pt_ll_5303,34.36,36.72
pt_ll_2819,35.44,38.16
pt_ll_5862,41.2,43.92
pt_ll_2820,40.60024,43.199999999999996
pt_ll_2821,34.72,37.44
pt_ll_2822,37.24,39.6
pt_ll_2823,38.32,41.04
pt_ll_2824,39.22,41.76
pt_ll_2825,40.66,43.199999999999996
pt_ll_2826,40.71976,43.199999999999996
pt_ll_2827,43.53999999999999,46.08
pt_ll_5863,35.08,37.44
pt_ll_5864,37.24,39.6
pt_ll_5865,40.96024,43.199999999999996
pt_ll_5304,42.40024,44.64
pt_ll_5305,42.64,45.36
pt_ll_5306,42.64,45.36
pt_ll_5307,42.64,45.36
pt_ll_5308,43.36,46.08
pt_ll_2828,34.23976,36.72
pt_ll_5309,34.959759999999996,37.44
pt_ll_2829,35.56024,38.16
pt_ll_2830,35.92024,38.16
pt_ll_2831,36.16,38.879999999999995
pt_ll_2832,35.8,38.16
pt_ll_2833,34.48024,36.72
pt_ll_2834,34.36,36.72
pt_ll_2835,35.08,37.44
pt_ll_2836,36.03976,38.16
pt_ll_2837,35.08,37.44
pt_ll_2838,35.8,38.16
pt_ll_2839,35.62,38.16
pt_ll_2840,36.52,38.879999999999995
pt_ll_2841,36.39976,38.879999999999995
pt_ll_2842,36.52,38.879999999999995
pt_ll_2843,35.08,37.44
pt_ll_2844,36.39976,38.879999999999995
pt_ll_2845,36.52,38.879999999999995
pt_ll_2846,36.88,39.6
pt_ll_2847,37.24,39.6
pt_ll_2848,37.47976,39.6
pt_ll_2849,37.47976,39.6
pt_ll_2850,37.96,40.32
pt_ll_2851,37.900240000000004,40.32
pt_ll_2852,38.08024,40.32
pt_ll_2853,38.32,41.04
pt_ll_2854,38.68,41.04
pt_ll_2855,39.04,41.76
pt_ll_2856,39.279759999999996,41.76
pt_ll_2857,39.4,41.76
pt_ll_2858,39.88024,42.48
pt_ll_2859,37.00024,39.6
pt_ll_2860,37.36024,39.6
pt_ll_2861,38.5,41.04
pt_ll_2862,38.80024,41.04
pt_ll_2863,37.83976,40.32
pt_ll_2864,39.04,41.76
pt_ll_2865,37.96,40.32
pt_ll_2866,37.24,39.6
pt_ll_2867,39.88024,42.48
pt_ll_2868,40.24024,42.48
pt_ll_2869,40.35976,42.48
pt_ll_2870,39.88024,42.48
pt_ll_2871,40.12,42.48
pt_ll_2872,40.24024,42.48
pt_ll_2873,40.48,43.199999999999996
pt_ll_2874,40.48,43.199999999999996
pt_ll_2875,40.96024,43.199999999999996
pt_ll_2876,40.839999999999996,43.199999999999996
pt_ll_2877,40.839999999999996,43.199999999999996
pt_ll_2878,40.66,43.199999999999996
pt_ll_2879,40.35976,42.48
pt_ll_5867,41.92,44.64
pt_ll_5868,42.40024,44.64
pt_ll_5869,42.099999999999994,44.64
pt_ll_5870,41.56,43.92
pt_ll_5871,41.2,43.92
pt_ll_5310,41.2,43.92
pt_ll_5311,41.43976,43.92
pt_ll_5312,41.56,43.92
pt_ll_5872,41.2,43.92
pt_ll_5313,41.56,43.92
pt_ll_5314,41.56,43.92
pt_ll_5315,41.56,43.92
pt_ll_5316,41.38,43.92
pt_ll_5317,41.56,43.92
pt_ll_2880,41.68024,43.92
pt_ll_5107,41.68024,43.92
pt_ll_5318,41.68024,43.92
pt_ll_2881,41.97976,44.64
pt_ll_2882,41.92,44.64
pt_ll_5108,42.15975999999999,44.64
pt_ll_2883,42.15975999999999,44.64
pt_ll_5319,42.28,44.64
pt_ll_2884,42.28,44.64
pt_ll_2885,42.40024,44.64
pt_ll_2886,42.459999999999994,44.64
pt_ll_2887,42.459999999999994,44.64
pt_ll_5320,42.87975999999999,45.36
pt_ll_2888,42.760239999999996,45.36
pt_ll_2889,42.69976,45.36
pt_ll_5321,42.28,44.64
pt_ll_2890,42.099999999999994,44.64
pt_ll_2891,42.28,44.64
pt_ll_2892,42.760239999999996,45.36
pt_ll_2893,41.79976,43.92
pt_ll_5322,41.68024,43.92
pt_ll_5873,41.92,44.64
pt_ll_2894,41.79976,43.92
pt_ll_2895,41.92,44.64
pt_ll_5323,41.68024,43.92
pt_ll_5109,41.68024,43.92
pt_ll_2896,42.099999999999994,44.64
pt_ll_2897,42.15975999999999,44.64
pt_ll_5874,41.92,44.64
pt_ll_5324,41.68024,43.92
pt_ll_5325,41.07976,43.199999999999996
pt_ll_2898,42.04024,44.64
pt_ll_2899,41.92,44.64
pt_ll_5326,42.28,44.64
pt_ll_5327,41.68024,43.92
pt_ll_2900,41.79976,43.92
pt_ll_5875,41.97976,44.64
pt_ll_5876,41.74,43.92
pt_ll_5877,41.92,44.64
pt_ll_2901,41.68024,43.92
pt_ll_2902,41.43976,43.92
pt_ll_5110,41.79976,43.92
pt_ll_2903,41.43976,43.92
pt_ll_2904,41.79976,43.92
pt_ll_2905,41.79976,43.92
pt_ll_2906,41.56,43.92
pt_ll_2907,41.56,43.92
pt_ll_2908,41.79976,43.92
pt_ll_2909,41.74,43.92
pt_ll_2910,41.79976,43.92
pt_ll_2911,41.68024,43.92
pt_ll_2912,41.56,43.92
pt_ll_5878,42.15975999999999,44.64
pt_ll_5879,42.04024,44.64
pt_ll_5880,41.92,44.64
pt_ll_2913,41.92,44.64
pt_ll_2914,41.92,44.64
pt_ll_2915,42.04024,44.64
pt_ll_2916,42.28,44.64
pt_ll_2917,42.28,44.64
pt_ll_2918,41.92,44.64
pt_ll_2919,41.92,44.64
pt_ll_2920,41.92,44.64
pt_ll_2921,41.97976,44.64
pt_ll_2922,42.099999999999994,44.64
pt_ll_2923,41.92,44.64
pt_ll_2924,41.92,44.64
pt_ll_2925,41.79976,43.92
pt_ll_2926,41.74,43.92
pt_ll_5328,41.68024,43.92
pt_ll_2927,41.68024,43.92
pt_ll_2928,41.32024,43.92
pt_ll_2929,35.20024,37.44
pt_ll_5329,37.47976,39.6
pt_ll_2930,37.96,40.32
pt_ll_5330,38.19976,40.32
pt_ll_2931,39.4,41.76
pt_ll_5881,40.48,43.199999999999996
pt_ll_5882,40.71976,43.199999999999996
pt_ll_5883,43.89999999999999,46.08
pt_ll_2932,44.25999999999999,46.8
pt_ll_2933,44.25999999999999,46.8
pt_ll_5884,34.18,36.72
pt_ll_5885,7.360000000000001,10.08
pt_ll_5886,3.7600000000000007,6.4799999999999995
pt_ll_2934,3.999760000000001,6.4799999999999995
pt_ll_2935,4.240240000000001,6.4799999999999995
pt_ll_2936,4.48,7.199999999999999
pt_ll_2937,4.120000000000001,6.4799999999999995
pt_ll_2938,4.48,7.199999999999999
pt_ll_5331,5.200000000000001,7.92
pt_ll_5111,4.48,7.199999999999999
pt_ll_5332,4.120000000000001,6.4799999999999995
pt_ll_2939,4.840000000000001,7.199999999999999
pt_ll_2940,4.48,7.199999999999999
pt_ll_5333,4.48,7.199999999999999
pt_ll_2941,4.48,7.199999999999999
pt_ll_2942,4.840000000000001,7.199999999999999
pt_ll_2943,3.040000000000001,5.76
pt_ll_2944,3.4000000000000012,5.76
pt_ll_5334,4.120000000000001,6.4799999999999995
pt_ll_2945,5.200000000000001,7.92
pt_ll_2946,6.280000000000001,8.64
pt_ll_2947,7.0,9.36
pt_ll_5336,6.640000000000001,9.36
pt_ll_2948,7.360000000000001,10.08
pt_ll_2949,7.360000000000001,10.08
pt_ll_5887,7.360000000000001,10.08
pt_ll_5888,6.640000000000001,9.36
pt_ll_5889,9.520000000000001,12.24
pt_ll_5890,10.96,13.68
pt_ll_5891,16.72,19.439999999999998
pt_ll_5892,21.04,23.759999999999998
pt_ll_5893,21.76,24.48
pt_ll_5337,26.08,28.799999999999997
pt_ll_2950,29.68,32.4
pt_ll_2951,27.52,30.24
pt_ll_5338,24.64,27.36
pt_ll_2952,33.28,36.0
pt_ll_2953,21.04,23.759999999999998
pt_ll_2954,31.479999999999997,33.839999999999996
pt_ll_5339,27.52,30.24
pt_ll_5340,32.56,35.28
pt_ll_5341,30.4,33.12
pt_ll_5342,33.28,36.0
pt_ll_5894,8.08,10.799999999999999
pt_ll_5895,22.48,25.2
pt_ll_5896,12.4,15.12
pt_ll_2955,12.4,15.12
pt_ll_2956,4.48,7.199999999999999
pt_ll_5343,5.5600000000000005,7.92
pt_ll_2957,6.280000000000001,8.64
pt_ll_2958,6.280000000000001,8.64
pt_ll_2959,7.599760000000002,10.08
pt_ll_2960,9.03976,11.52
pt_ll_2961,10.720240000000002,12.959999999999999
pt_ll_2962,11.91976,14.399999999999999
pt_ll_2963,10.24,12.959999999999999
pt_ll_5344,11.860000000000001,14.399999999999999
pt_ll_2964,12.040000000000001,14.399999999999999
pt_ll_2965,10.96,13.68
pt_ll_2966,12.4,15.12
pt_ll_2967,14.02,16.56
pt_ll_2968,15.760240000000003,18.0
pt_ll_2969,17.8,20.16
pt_ll_2970,18.88,21.599999999999998
pt_ll_2971,21.76,24.48
pt_ll_2972,9.16,11.52
pt_ll_2973,10.24,12.959999999999999
pt_ll_2974,11.32,13.68
pt_ll_5345,13.84,16.56
pt_ll_5346,19.6,22.32
pt_ll_2975,18.16,20.88
pt_ll_2976,19.6,22.32
pt_ll_2977,21.04,23.759999999999998
pt_ll_2978,21.76,24.48
pt_ll_2979,21.76,24.48
pt_ll_5347,21.76,24.48
pt_ll_2980,26.08,28.799999999999997
pt_ll_5348,26.8,29.52
pt_ll_2981,28.24,30.959999999999997
pt_ll_2982,25.36,28.08
pt_ll_2983,26.8,29.52
pt_ll_2984,28.24,30.959999999999997
pt_ll_2985,28.24,30.959999999999997
pt_ll_2986,23.2,25.919999999999998
pt_ll_5349,24.64,27.36
pt_ll_2987,25.36,28.08
pt_ll_2988,26.08,28.799999999999997
pt_ll_2989,27.16,29.52
pt_ll_2990,27.16,29.52
pt_ll_5350,28.24,30.959999999999997
pt_ll_2991,29.32,31.68
pt_ll_2992,30.4,33.12
pt_ll_2993,32.2,34.56
pt_ll_2994,0.8800000000000008,3.5999999999999996
pt_ll_5351,3.040000000000001,5.76
pt_ll_2995,47.67999999999999,50.4
pt_ll_2996,-1.9999999999999982,0.72
pt_ll_5112,47.67999999999999,50.4
pt_ll_5352,47.67999999999999,50.4
pt_ll_2997,-1.9999999999999982,0.72
pt_ll_5353,47.67999999999999,50.4
pt_ll_5647,34.18,36.72
pt_ll_5602,50.43975999999999,52.559999999999995
pt_ll_2998,44.08,46.8
pt_ll_2999,44.08,46.8
pt_ll_3000,44.200239999999994,46.8
pt_ll_3001,44.44,46.8
pt_ll_3002,44.08,46.8
pt_ll_3003,44.08,46.8
pt_ll_5355,44.31975999999999,46.8
pt_ll_3004,44.44,46.8
pt_ll_3005,44.56023999999999,46.8
pt_ll_3006,44.56023999999999,46.8
pt_ll_3007,44.44,46.8
pt_ll_3008,44.56023999999999,46.8
pt_ll_3009,44.44,46.8
pt_ll_3010,44.61999999999999,46.8
pt_ll_5113,44.8,47.519999999999996
pt_ll_5356,44.44,46.8
pt_ll_3011,44.8,47.519999999999996
pt_ll_3012,45.16,47.519999999999996
pt_ll_5357,46.239999999999995,48.96
pt_ll_5358,46.239999999999995,48.96
pt_ll_3013,46.239999999999995,48.96
pt_ll_3014,45.519999999999996,48.239999999999995
pt_ll_3015,46.239999999999995,48.96
pt_ll_3016,49.11999999999999,51.839999999999996
pt_ll_5114,50.379999999999995,52.559999999999995
pt_ll_3017,50.379999999999995,52.559999999999995
pt_ll_5359,50.92,53.28
pt_ll_3018,50.56,53.28
pt_ll_5360,53.44,56.16
pt_ll_5361,53.44,56.16
pt_ll_5362,54.16,56.879999999999995
pt_ll_3019,54.879999999999995,57.599999999999994
pt_ll_3020,55.599999999999994,58.32
pt_ll_5363,56.31999999999999,59.04
pt_ll_3021,57.03999999999999,59.76
pt_ll_3022,56.31999999999999,59.04
pt_ll_3023,55.78,58.32
pt_ll_5364,55.599999999999994,58.32
pt_ll_3024,54.879999999999995,57.599999999999994
pt_ll_3025,54.16,56.879999999999995
pt_ll_3026,54.16,56.879999999999995
pt_ll_3027,53.44,56.16
pt_ll_3028,52.0,54.72
pt_ll_5365,50.19999999999999,52.559999999999995
pt_ll_5366,50.56,53.28
pt_ll_3029,49.83999999999999,52.559999999999995
pt_ll_5367,49.47999999999999,51.839999999999996
pt_ll_5368,48.39999999999999,51.12
pt_ll_5369,50.19999999999999,52.559999999999995
pt_ll_3030,40.839999999999996,43.199999999999996
pt_ll_5370,40.48,43.199999999999996
pt_ll_3031,41.56,43.92
pt_ll_5371,41.38,43.92
pt_ll_3032,41.2,43.92
pt_ll_3033,41.2,43.92
pt_ll_5372,40.12,42.48
pt_ll_3034,39.76,42.48
pt_ll_3035,40.12,42.48
pt_ll_5564,41.56,43.92
pt_ll_3036,41.56,43.92
pt_ll_5373,41.92,44.64
pt_ll_3037,41.2,43.92
pt_ll_3038,41.92,44.64
pt_ll_3039,41.92,44.64
pt_ll_3040,41.92,44.64
pt_ll_3041,41.68024,43.92
pt_ll_3042,41.56,43.92
pt_ll_5449,40.48,43.199999999999996
pt_ll_5470,40.839999999999996,43.199999999999996
pt_ll_5553,42.64,45.36
pt_ll_3043,42.64,45.36
pt_ll_3044,42.64,45.36
pt_ll_3045,42.40024,44.64
pt_ll_3046,41.92,44.64
pt_ll_3047,41.56,43.92
pt_ll_3048,41.68024,43.92
pt_ll_3049,41.68024,43.92
pt_ll_5375,41.92,44.64
pt_ll_5401,41.2,43.92
pt_ll_5389,42.28,44.64
pt_ll_5897,40.48,43.199999999999996
pt_ll_5374,38.32,41.04
pt_ll_3050,44.08,46.8
pt_ll_5376,46.959999999999994,49.68
pt_ll_5354,44.44,46.8
pt_ll_3051,41.92,44.64
pt_ll_3052,44.08,46.8
pt_ll_3053,36.88,39.6
pt_ll_3054,36.88,39.6
pt_ll_5377,46.959999999999994,49.68
pt_ll_3055,53.44,56.16
pt_ll_5378,44.08,46.8
pt_ll_3056,46.239999999999995,48.96
pt_ll_5300,44.8,47.519999999999996
pt_ll_3057,45.16,47.519999999999996
pt_ll_5379,45.519999999999996,48.239999999999995
pt_ll_5380,45.879999999999995,48.239999999999995
pt_ll_5381,45.519999999999996,48.239999999999995
pt_ll_5301,46.239999999999995,48.96
pt_ll_5296,45.879999999999995,48.239999999999995
pt_ll_5233,46.42,48.96
pt_ll_3058,46.599999999999994,48.96
pt_ll_3059,46.599999999999994,48.96
pt_ll_3060,46.599999999999994,48.96
pt_ll_3061,46.959999999999994,49.68
pt_ll_5234,47.31999999999999,49.68
pt_ll_3062,46.720240000000004,48.96
pt_ll_3063,47.67999999999999,50.4
pt_ll_3064,47.67999999999999,50.4
pt_ll_5898,52.72,55.44
pt_ll_5235,58.47999999999999,61.199999999999996
pt_ll_3065,57.75999999999999,60.48
pt_ll_5382,58.83999999999999,61.199999999999996
pt_ll_5900,54.879999999999995,57.599999999999994
pt_ll_5901,58.47999999999999,61.199999999999996
pt_ll_3066,46.239999999999995,48.96
pt_ll_5383,8.08,10.799999999999999
pt_ll_5384,4.48,7.199999999999999
pt_ll_5385,15.280000000000001,18.0
pt_ll_5386,15.280000000000001,18.0
pt_ll_5387,29.68,32.4
pt_ll_5388,38.32,41.04
pt_ll_3067,45.519999999999996,48.239999999999995
pt_ll_3068,37.65976,40.32
pt_ll_3069,37.65976,40.32
pt_ll_3070,37.96,40.32
pt_ll_3071,38.19976,40.32
pt_ll_5390,38.55976,41.04
pt_ll_3072,38.32,41.04
pt_ll_3073,38.68,41.04
pt_ll_5391,37.96,40.32
pt_ll_5392,37.78,40.32
pt_ll_3074,38.86,41.04
pt_ll_3075,38.55976,41.04
pt_ll_3076,38.26024,40.32
pt_ll_5393,38.26024,40.32
pt_ll_3077,37.83976,40.32
pt_ll_3078,38.32,41.04
pt_ll_3079,38.14,40.32
pt_ll_3080,38.32,41.04
pt_ll_3081,38.5,41.04
pt_ll_3082,38.80024,41.04
pt_ll_5394,39.04,41.76
pt_ll_3083,39.4,41.76
pt_ll_3084,41.43976,43.92
pt_ll_3085,39.58,41.76
pt_ll_3086,41.07976,43.199999999999996
pt_ll_5395,39.58,41.76
pt_ll_3087,39.70024,41.76
pt_ll_3088,39.58,41.76
pt_ll_3089,39.76,42.48
pt_ll_3090,40.12,42.48
pt_ll_3091,40.48,43.199999999999996
pt_ll_5396,40.66,43.199999999999996
pt_ll_3092,42.28,44.64
pt_ll_3093,40.71976,43.199999999999996
pt_ll_3094,40.89976,43.199999999999996
pt_ll_3095,41.019999999999996,43.199999999999996
pt_ll_5903,41.2,43.92
pt_ll_5904,41.2,43.92
pt_ll_5905,41.2,43.92
pt_ll_5906,40.24024,42.48
pt_ll_5907,38.32,41.04
pt_ll_3096,38.55976,41.04
pt_ll_3097,38.80024,41.04
pt_ll_3098,38.86,41.04
pt_ll_5115,38.86,41.04
pt_ll_5397,39.4,41.76
pt_ll_3099,39.76,42.48
pt_ll_5398,39.22,41.76
pt_ll_5279,39.999759999999995,42.48
pt_ll_6338,40.48,43.199999999999996
pt_ll_3100,40.35976,42.48
pt_ll_3101,40.839999999999996,43.199999999999996
pt_ll_3102,40.89976,43.199999999999996
pt_ll_3103,39.04,41.76
pt_ll_3104,38.08024,40.32
pt_ll_3105,38.32,41.04
pt_ll_3106,38.68,41.04
pt_ll_3107,39.52024,41.76
pt_ll_3108,40.12,42.48
pt_ll_3109,40.60024,43.199999999999996
pt_ll_5908,37.96,40.32
pt_ll_5909,38.80024,41.04
pt_ll_5910,39.4,41.76
pt_ll_3110,37.6,40.32
pt_ll_3111,37.6,40.32
pt_ll_3112,37.6,40.32
pt_ll_3113,37.00024,39.6
pt_ll_3114,36.88,39.6
pt_ll_5399,37.00024,39.6
pt_ll_3115,37.11976,39.6
pt_ll_3116,37.06,39.6
pt_ll_5400,37.06,39.6
pt_ll_3117,37.00024,39.6
pt_ll_3118,37.18024,39.6
pt_ll_3119,37.36024,39.6
pt_ll_3120,37.6,40.32
pt_ll_5402,37.720240000000004,40.32
pt_ll_3121,37.78,40.32
pt_ll_3122,37.96,40.32
pt_ll_3123,37.96,40.32
pt_ll_3124,37.720240000000004,40.32
pt_ll_5116,37.96,40.32
pt_ll_3125,39.04,41.76
pt_ll_5403,37.720240000000004,40.32
pt_ll_3126,37.96,40.32
pt_ll_3127,38.32,41.04
pt_ll_3128,38.5,41.04
pt_ll_3129,38.68,41.04
pt_ll_3130,38.80024,41.04
pt_ll_3131,38.55976,41.04
pt_ll_3132,38.68,41.04
pt_ll_3133,39.4,41.76
pt_ll_5404,40.48,43.199999999999996
pt_ll_5405,39.76,42.48
pt_ll_3134,38.62024,41.04
pt_ll_3135,38.32,41.04
pt_ll_3136,37.96,40.32
pt_ll_3137,38.08024,40.32
pt_ll_3138,38.44024,41.04
pt_ll_3139,38.68,41.04
pt_ll_3140,38.80024,41.04
pt_ll_3141,38.80024,41.04
pt_ll_5740,40.66,43.199999999999996
pt_ll_5406,38.80024,41.04
pt_ll_3142,38.44024,41.04
pt_ll_3143,38.80024,41.04
pt_ll_5741,39.76,42.48
pt_ll_3144,42.28,44.64
pt_ll_3145,40.48,43.199999999999996
pt_ll_3146,38.91976,41.04
pt_ll_5407,38.68,41.04
pt_ll_3147,39.04,41.76
pt_ll_3148,38.68,41.04
pt_ll_3149,38.91976,41.04
pt_ll_3150,38.80024,41.04
pt_ll_3151,38.55976,41.04
pt_ll_3152,38.91976,41.04
pt_ll_3153,38.32,41.04
pt_ll_3154,37.78,40.32
pt_ll_3155,38.08024,40.32
pt_ll_5742,38.55976,41.04
pt_ll_3156,38.80024,41.04
pt_ll_3157,39.04,41.76
pt_ll_3158,39.22,41.76
pt_ll_3159,39.58,41.76
pt_ll_3160,39.88024,42.48
pt_ll_5911,40.12,42.48
pt_ll_5912,41.2,43.92
pt_ll_5913,41.43976,43.92
pt_ll_5914,42.099999999999994,44.64
pt_ll_3161,37.6,40.32
pt_ll_3162,37.6,40.32
pt_ll_5743,38.80024,41.04
pt_ll_3163,41.2,43.92
pt_ll_3164,41.92,44.64
pt_ll_3165,39.76,42.48
pt_ll_3166,39.04,41.76
pt_ll_5408,39.52024,41.76
pt_ll_3167,39.04,41.76
pt_ll_3168,40.24024,42.48
pt_ll_3169,38.68,41.04
pt_ll_3170,39.04,41.76
pt_ll_3171,37.6,40.32
pt_ll_5744,37.96,40.32
pt_ll_3172,37.47976,39.6
pt_ll_3173,38.44024,41.04
pt_ll_5409,38.32,41.04
pt_ll_5117,38.08024,40.32
pt_ll_3174,38.68,41.04
pt_ll_5739,38.19976,40.32
pt_ll_3175,38.62024,41.04
pt_ll_5410,38.91976,41.04
pt_ll_3176,39.279759999999996,41.76
pt_ll_3177,38.5,41.04
pt_ll_3178,39.279759999999996,41.76
pt_ll_3179,39.04,41.76
pt_ll_5411,39.52024,41.76
pt_ll_3180,39.76,42.48
pt_ll_3181,38.91976,41.04
pt_ll_3182,39.04,41.76
pt_ll_3183,39.52024,41.76
pt_ll_3184,39.76,42.48
pt_ll_5412,40.24024,42.48
pt_ll_3185,39.04,41.76
pt_ll_3186,39.76,42.48
pt_ll_5413,39.94,42.48
pt_ll_5414,40.12,42.48
pt_ll_3187,39.94,42.48
pt_ll_3188,40.12,42.48
pt_ll_3189,39.76,42.48
pt_ll_3190,40.24024,42.48
pt_ll_5415,39.52024,41.76
pt_ll_5416,39.4,41.76
pt_ll_5417,40.06024,42.48
pt_ll_5418,40.17976,42.48
pt_ll_3191,39.04,41.76
pt_ll_3192,39.099759999999996,41.76
pt_ll_3193,39.76,42.48
pt_ll_3194,40.06024,42.48
pt_ll_3195,39.279759999999996,41.76
pt_ll_3196,39.22,41.76
pt_ll_3197,39.52024,41.76
pt_ll_3198,39.76,42.48
pt_ll_5745,39.88024,42.48
pt_ll_3199,39.04,41.76
pt_ll_3200,39.04,41.76
pt_ll_3201,39.4,41.76
pt_ll_3202,39.76,42.48
pt_ll_3203,39.76,42.48
pt_ll_3204,39.76,42.48
pt_ll_3205,39.16024,41.76
pt_ll_3206,39.04,41.76
pt_ll_3207,39.4,41.76
pt_ll_3208,39.04,41.76
pt_ll_5419,39.22,41.76
pt_ll_5118,40.12,42.48
pt_ll_3209,40.48,43.199999999999996
pt_ll_3210,39.279759999999996,41.76
pt_ll_3211,39.76,42.48
pt_ll_3212,40.24024,42.48
pt_ll_5420,40.48,43.199999999999996
pt_ll_3213,40.839999999999996,43.199999999999996
pt_ll_3214,40.839999999999996,43.199999999999996
pt_ll_3215,39.52024,41.76
pt_ll_3216,39.76,42.48
pt_ll_3217,39.94,42.48
pt_ll_3218,40.35976,42.48
pt_ll_3219,40.06024,42.48
pt_ll_5421,40.48,43.199999999999996
pt_ll_3220,40.71976,43.199999999999996
pt_ll_3221,40.66,43.199999999999996
pt_ll_3222,41.07976,43.199999999999996
pt_ll_3223,41.38,43.92
pt_ll_3224,41.56,43.92
pt_ll_3225,41.92,44.64
pt_ll_3226,41.32024,43.92
pt_ll_5422,40.60024,43.199999999999996
pt_ll_3227,40.71976,43.199999999999996
pt_ll_3228,40.66,43.199999999999996
pt_ll_3229,40.839999999999996,43.199999999999996
pt_ll_3230,41.2,43.92
pt_ll_3231,41.68024,43.92
pt_ll_3232,42.099999999999994,44.64
pt_ll_3233,42.15975999999999,44.64
pt_ll_3234,41.38,43.92
pt_ll_3235,41.32024,43.92
pt_ll_5915,40.48,43.199999999999996
pt_ll_3236,40.60024,43.199999999999996
pt_ll_3237,41.2,43.92
pt_ll_3238,41.2,43.92
pt_ll_3239,40.60024,43.199999999999996
pt_ll_5423,40.71976,43.199999999999996
pt_ll_3240,41.019999999999996,43.199999999999996
pt_ll_3241,40.96024,43.199999999999996
pt_ll_5424,36.88,39.6
pt_ll_3242,36.88,39.6
pt_ll_3243,37.06,39.6
pt_ll_3244,37.18024,39.6
pt_ll_3245,36.88,39.6
pt_ll_3246,37.36024,39.6
pt_ll_3247,37.36024,39.6
pt_ll_3248,37.24,39.6
pt_ll_3249,37.06,39.6
pt_ll_3250,37.78,40.32
pt_ll_5425,38.80024,41.04
pt_ll_3251,37.83976,40.32
pt_ll_3252,37.83976,40.32
pt_ll_3253,37.900240000000004,40.32
pt_ll_3254,38.32,41.04
pt_ll_3255,37.900240000000004,40.32
pt_ll_3256,37.6,40.32
pt_ll_3257,37.720240000000004,40.32
pt_ll_5119,37.47976,39.6
pt_ll_3258,38.32,41.04
pt_ll_5426,37.36024,39.6
pt_ll_3259,38.08024,40.32
pt_ll_3260,37.96,40.32
pt_ll_3261,38.32,41.04
pt_ll_3262,38.80024,41.04
pt_ll_3263,38.55976,41.04
pt_ll_3264,39.279759999999996,41.76
pt_ll_3265,39.279759999999996,41.76
pt_ll_3266,39.52024,41.76
pt_ll_3267,39.279759999999996,41.76
pt_ll_5916,41.79976,43.92
pt_ll_5427,39.999759999999995,42.48
pt_ll_3268,40.24024,42.48
pt_ll_3269,40.35976,42.48
pt_ll_3270,40.48,43.199999999999996
pt_ll_3271,40.60024,43.199999999999996
pt_ll_3272,40.71976,43.199999999999996
pt_ll_3273,40.48,43.199999999999996
pt_ll_5428,40.839999999999996,43.199999999999996
pt_ll_3274,40.839999999999996,43.199999999999996
pt_ll_3275,41.019999999999996,43.199999999999996
pt_ll_3276,41.2,43.92
pt_ll_3277,41.32024,43.92
pt_ll_3278,41.56,43.92
pt_ll_3279,41.68024,43.92
pt_ll_3280,41.79976,43.92
pt_ll_3281,40.48,43.199999999999996
pt_ll_3282,40.12,42.48
pt_ll_3283,40.24024,42.48
pt_ll_5429,40.06024,42.48
pt_ll_3284,40.12,42.48
pt_ll_3285,40.35976,42.48
pt_ll_3286,40.35976,42.48
pt_ll_3287,40.35976,42.48
pt_ll_5917,40.48,43.199999999999996
pt_ll_3288,40.66,43.199999999999996
pt_ll_3289,40.66,43.199999999999996
pt_ll_5430,40.96024,43.199999999999996
pt_ll_3290,41.32024,43.92
pt_ll_3291,41.32024,43.92
pt_ll_3292,40.89976,43.199999999999996
pt_ll_3293,41.2,43.92
pt_ll_3294,41.50024,43.92
pt_ll_3295,40.48,43.199999999999996
pt_ll_3296,40.48,43.199999999999996
pt_ll_3297,40.71976,43.199999999999996
pt_ll_3298,40.96024,43.199999999999996
pt_ll_3299,40.71976,43.199999999999996
pt_ll_3300,41.2,43.92
pt_ll_3301,40.96024,43.199999999999996
pt_ll_3302,40.96024,43.199999999999996
pt_ll_3303,41.019999999999996,43.199999999999996
pt_ll_3304,41.56,43.92
pt_ll_5918,41.38,43.92
pt_ll_5919,44.200239999999994,46.8
